Paper No.,D,A SMILES,VOC (V),JSC (mA/cm2),FF (%),PCE max (%),Num. atoms (electron-rich unit),Num. atoms (electron-deficient unit),Num. heteroatoms (electron-rich unit),Num. heteroatoms (electron-deficient unit),Proportion of heteroatoms (electron-rich unit),Proportion of heteroatoms (electron-deficient unit),Num. rings (electron-rich unit),Num. rings (electron-deficient unit),Total num. rings,Num. S atoms (electron-rich unit),Proportion of S atoms (electron-rich unit)
116,PBDB-T,O=C(C(C=CC=C1)=C1C/2=C(C#N)/C#N)C2=C/C(S3)=CC4=C3C(C5(C6=CC=C(CCCCCC)C=C6)C7=CC=C(CCCCCC)C=C7)=C(S4)C8=C5C=C(C(SC9=C%10SC(/C=C%11C(C(C=CC=C%12)=C%12C\%11=C(C#N)\C#N)=O)=C9)=C%10C%13(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)C%13=C8,0.902,18.5,65.6,10.9,34,22,4,3,0.117647059,0.136363636,7,2,15,4,0.117647059
116,PBDB-T,O=C(C(C=C(C)C=C1)=C1C/2=C(C#N)/C#N)C2=C/C(S3)=CC4=C3C(C5(C6=CC=C(CCCCCC)C=C6)C7=CC=C(CCCCCC)C=C7)=C(S4)C8=C5C=C(C(SC9=C%10SC(/C=C%11C(C(C=C(C)C=C%12)=C%12C\%11=C(C#N)\C#N)=O)=C9)=C%10C%13(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)C%13=C8,0.908,18.5,68.2,11.5,34,25,4,3,0.117647059,0.12,7,2,15,4,0.117647059
118,PTB7-Th,O=C(C(C=CC=C1)=C1C/2=C(C#N)/C#N)C2=C/C(S3)=CC4=C3C(C5(C6=CC=C(CCCCCC)C=C6)C7=CC=C(CCCCCC)C=C7)=C(S4)C8=C5C=C(C(SC9=C%10SC(/C=C%11C(C(C=CC=C%12)=C%12C\%11=C(C#N)\C#N)=O)=C9)=C%10C%13(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)C%13=C8,0.78,15.1,61.1,7,34,22,4,3,0.117647059,0.136363636,7,2,15,4,0.117647059
118,PTB7-Th,O=C(C(C=CC=C1)=C1C/2=C(C#N)/C#N)C2=C/C(S3)=CC4=C3C(C5(C6=CC=C(CCCCCC)C=C6)C7=CC=C(CCCCCC)C=C7)=C(S4)C8=C5C=C(C(SC9=C%10SC(/C=C%11C(C(C=CC=C%12)=C%12C\%11=C(C#N)\C#N)=O)=C9)=C%10C%13(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)C%13=C8,0.8,14.8,60.8,7.1,34,22,4,3,0.117647059,0.136363636,7,2,15,4,0.117647059
118,PTB7-Th,O=C(C(C=CC=C1)=C1C/2=C(C#N)/C#N)C2=C/C(S3)=CC4=C3C(C5(C6=CC=C(CCCCCC)C=C6)C7=CC=C(CCCCCC)C=C7)=C(S4)C8=C5C=C(C(SC9=C%10SC(/C=C%11C(C(C=CC=C%12)=C%12C\%11=C(C#N)\C#N)=O)=C9)=C%10C%13(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)C%13=C8,0.79,15.2,62.8,7.4,34,22,4,3,0.117647059,0.136363636,7,2,15,4,0.117647059
118,PTB7-Th,O=C(C(C=CC=C1)=C1C/2=C(C#N)/C#N)C2=C/C(S3)=CC4=C3C(C5(C6=CC=C(CCCCCC)C=C6)C7=CC=C(CCCCCC)C=C7)=C(S4)C8=C5C=C(C(SC9=C%10SC(/C=C%11C(C(C=CC=C%12)=C%12C\%11=C(C#N)\C#N)=O)=C9)=C%10C%13(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)C%13=C8,0.8,15.3,63.7,7.6,34,22,4,3,0.117647059,0.136363636,7,2,15,4,0.117647059
118,PTB7-Th,O=C(C(C=CC=C1)=C1C/2=C(C#N)/C#N)C2=C/C(S3)=CC4=C3C(C5(C6=CC=C(CCCCCC)C=C6)C7=CC=C(CCCCCC)C=C7)=C(S4)C8=C5C=C(C(SC9=C%10SC(/C=C%11C(C(C=CC=C%12)=C%12C\%11=C(C#N)\C#N)=O)=C9)=C%10C%13(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)C%13=C8,0.81,15.5,64.3,7.9,34,22,4,3,0.117647059,0.136363636,7,2,15,4,0.117647059
119,PTB7-Th,O=C1C2=C(C=CC=C2)C(/C1=C/C3=CC4=CC5=C(C=C4S3)C6=CC7=C(C(C=C(SC(/C=C8/C(C(C=CC=C9)=C9C8=O)=C(C#N)/C#N)=C%10)C%10=C%11)=C%11C7(C%12=CC=C(CCCCCC)C=C%12)C%13=CC=C(CCCCCC)C=C%13)C=C6C5(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)=C(C#N)\C#N,0.714,14.5,64.9,6.73,40,22,2,3,0.05,0.136363636,7,2,15,2,0.05
119,PTB7-Th,O=C1C2=C(C=C(F)C(F)=C2)C(/C1=C/C3=CC4=CC5=C(C=C4S3)C6=C(C(SC7=C8C(C9=CC=C(CCCCCC)C=C9)(C%10=CC=C(CCCCCC)C=C%10)C%11=C7C=C(SC(/C=C%12/C(C(C=C(F)C(F)=C%13)=C%13C%12=O)=C(C#N)/C#N)=C%14)C%14=C%11)=C8S6)C5(C%15=CC=C(CCCCCC)C=C%15)C%16=CC=C(CCCCCC)C=C%16)=C(C#N)\C#N,0.701,18.8,66,8.74,40,22,4,5,0.1,0.227272727,8,2,16,4,0.1
121,PFBBD-T,O=C1C2=C(C=CC=C2)C(/C1=C/C(S3)=CC4=C3C5=C(S4)C6=C(C(SC(/C=C7/C(C(C=CC=C8)=C8C7=O)=C(C#N)/C#N)=C9)=C9S6)C5(CCCCCCCC)CCCCCCCC)=C(C#N)\C#N,0.71,24.3,56,9.7,23,22,4,3,0.173913043,0.136363636,5,2,9,4,0.173913043
121,PFBBD-T,O=C1C2=C(C=CC=C2)C(/C1=C/C(S3)=CC4=C3C5=C(S4)C6=C(C(SC(/C=C7/C(C(C=CC=C8)=C8C7=O)=C(C#N)/C#N)=C9)=C9S6)C5(CCCCCCCC)CCCCCCCC)=C(C#N)\C#N,0.79,24.5,52,9.9,23,22,4,3,0.173913043,0.136363636,5,2,9,4,0.173913043
121,PFBBD-T,O=C1C2=C(C=CC=C2)C(/C1=C/C(S3)=CC4=C3C5=C(S4)C6=C(C(SC(/C=C7/C(C(C=CC=C8)=C8C7=O)=C(C#N)/C#N)=C9)=C9S6)C5(CCCCCCCC)CCCCCCCC)=C(C#N)\C#N,0.73,26.2,55,10.5,23,22,4,3,0.173913043,0.136363636,5,2,9,4,0.173913043
121,PFBBD-T,O=C1C2=C(C=CC=C2)C(/C1=C/C(S3)=CC4=C3C5=C(S4)C6=C(C(SC(/C=C7/C(C(C=CC=C8)=C8C7=O)=C(C#N)/C#N)=C9)=C9S6)C5(CCCCCCCC)CCCCCCCC)=C(C#N)\C#N,0.78,25.8,57,11.5,23,22,4,3,0.173913043,0.136363636,5,2,9,4,0.173913043
123,PBDB-T-2F,O=C1C2=C(C=CC(Br)=C2)C(/C1=C/C3=CC(S4)=C(S3)C5=C4C6=CC(C(C7=CC=C(CCCCCC)C=C7)(C8=CC=C(CCCCCC)C=C8)C9=C%10SC%11=C9SC(/C=C%12/C(C(C=C(Br)C=C%13)=C%13C%12=O)=C(C#N)\C#N)=C%11)=C%10C=C6C5(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)=C(C#N)/C#N,0.87,18.01,69.57,10.88,34,25,4,4,0.117647059,0.16,7,2,15,4,0.117647059
123,PBDB-T-2F,O=C1C2=C(C=CC(Br)=C2)C(/C1=C/C3=CC(S4)=C(S3)C5=C4C6=CC(C(C7=CC=C(CCCCCC)C=C7)(C8=CC=C(CCCCCC)C=C8)C9=C%10SC%11=C9SC(/C=C%12/C(C(C=C(Br)C=C%13)=C%13C%12=O)=C(C#N)\C#N)=C%11)=C%10C=C6C5(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)=C(C#N)/C#N,0.89,19.01,71.21,12.05,34,25,4,4,0.117647059,0.16,7,2,15,4,0.117647059
126,PTZPO,O=C(C(C=CC=C1)=C1C/2=C(C#N)/C#N)C2=C/C(S3)=CC4=C3C(C5(C6=CC=C(CCCCCC)C=C6)C7=CC=C(CCCCCC)C=C7)=C(S4)C8=C5C=C(C(SC9=C%10SC(/C=C%11C(C(C=CC=C%12)=C%12C\%11=C(C#N)\C#N)=O)=C9)=C%10C%13(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)C%13=C8,0.79,14.88,61.21,7.16,34,22,4,3,0.117647059,0.136363636,7,2,15,4,0.117647059
126,PTZPS,O=C(C(C=CC=C1)=C1C/2=C(C#N)/C#N)C2=C/C(S3)=CC4=C3C(C5(C6=CC=C(CCCCCC)C=C6)C7=CC=C(CCCCCC)C=C7)=C(S4)C8=C5C=C(C(SC9=C%10SC(/C=C%11C(C(C=CC=C%12)=C%12C\%11=C(C#N)\C#N)=O)=C9)=C%10C%13(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)C%13=C8,0.88,17.86,71.47,11.23,34,22,4,3,0.117647059,0.136363636,7,2,15,4,0.117647059
136,J52,CC(S1)=CC2=C1C(/C(C2=O)=C\C(S3)=CC4=C3C(C5(C6=CC=C(CCCCCC)C=C6)C7=CC=C(CCCCCC)C=C7)=C(S4)C8=C5C=C(C(SC9=C%10SC(/C=C%11C(C(C=C(C)S%12)=C%12C/%11=O)=O)=C9)=C%10C%13(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)C%13=C8)=O,1.34,9.23,44.2,5.5,34,21,4,3,0.117647059,0.142857143,7,2,15,4,0.117647059
137,J71,S=C(S/1)N(CC)C(C1=C\C(C2=NSN=C23)=CC=C3C(S4)=CC5=C4C6=CC7=C(C8=C(C=C(C9=CC=C(/C=C%10C(N(CC)C(S/%10)=S)=O)C%11=NSN=C%119)S8)C7%12C%13=C(C=CC(OCCCCCCCC)=C%13)C%14=C%12C=C(OCCCCCCCC)C=C%14)C=C6C5%15C%16=C(C=CC(OCCCCCCCC)=C%16)C%17=C%15C=C(OCCCCCCCC)C=C%17)=O,1.15,5.03,47,2.71,28,28,2,7,0.071428571,0.25,5,3,17,2,0.071428571
137,J71,S=C(S/1)N(CC)C(C1=C\C(C2=NSN=C23)=CC=C3C(S4)=CC5=C4C6=CC7=C(C8=C(C=C(C9=CC=C(/C=C%10C(N(CC)C(S/%10)=S)=O)C%11=NSN=C%119)S8)C7%12C%13=C(C=CC(OCCCCCCCC)=C%13)C%14=C%12C=C(OCCCCCCCC)C=C%14)C=C6C5%15C%16=C(C=CC(OCCCCCCCC)=C%16)C%17=C%15C=C(OCCCCCCCC)C=C%17)=O,1.13,6.32,47,3.35,28,28,2,7,0.071428571,0.25,5,3,17,2,0.071428571
137,J71,CCN(/C(S/1)=C(C#N)/C#N)C(C1=C\C(C2=NSN=C23)=CC=C3C(S4)=CC5=C4C6=CC7=C(C8=C(C=C(C9=CC=C(/C=C%10C(N(CC)/C(S/%10)=C(C#N)/C#N)=O)C%11=NSN=C%119)S8)C7%12C%13=C(C=CC(OCCCCCCCC)=C%13)C%14=C%12C=C(OCCCCCCCC)C=C%14)C=C6C5%15C%16=C(C=CC(OCCCCCCCC)=C%16)C%17=C%15C=C(OCCCCCCCC)C=C%17)=O,0.96,6.99,52,3.49,28,32,2,8,0.071428571,0.25,5,3,17,2,0.071428571
137,J71,CCN(/C(S/1)=C(C#N)/C#N)C(C1=C\C(C2=NSN=C23)=CC=C3C(S4)=CC5=C4C6=CC7=C(C8=C(C=C(C9=CC=C(/C=C%10C(N(CC)/C(S/%10)=C(C#N)/C#N)=O)C%11=NSN=C%119)S8)C7%12C%13=C(C=CC(OCCCCCCCC)=C%13)C%14=C%12C=C(OCCCCCCCC)C=C%14)C=C6C5%15C%16=C(C=CC(OCCCCCCCC)=C%16)C%17=C%15C=C(OCCCCCCCC)C=C%17)=O,0.94,8.35,56,4.4,28,32,2,8,0.071428571,0.25,5,3,17,2,0.071428571
138,PBDB-T,O=C1C2=C(C=C(F)C(F)=C2)C(/C1=C/C(S3)=CC4=C3C(S5)=C(N4CCCCCCCC)C6=C5C7=CC(C(C8=CC=C(CCCCCC)C=C8)(C9=CC=C(CCCCCC)C=C9)C%10=C%11SC%12=C%10N(CCCCCCCC)C%13=C%12SC(/C=C%14/C(C(C=C(F)C(F)=C%15)=C%15C%14=O)=C(C#N)\C#N)=C%13)=C%11C=C7C6(C%16=CC=C(CCCCCC)C=C%16)C%17=CC=C(CCCCCC)C=C%17)=C(C#N)/C#N,0.84,14.6,66.5,8.1,42,22,6,5,0.142857143,0.227272727,9,2,17,4,0.095238095
138,PBDB-T,O=C1C2=C(C=C(F)C(F)=C2)C(/C1=C/C(S3)=CC4=C3C(S5)=C(N4CCCCCCCC)C6=C5C7=CC(C(C8=CC=C(CCCCCC)C=C8)(C9=CC=C(CCCCCC)C=C9)C%10=C%11SC%12=C%10N(CCCCCCCC)C%13=C%12SC(/C=C%14/C(C(C=C(F)C(F)=C%15)=C%15C%14=O)=C(C#N)\C#N)=C%13)=C%11C=C7C6(C%16=CC=C(CCCCCC)C=C%16)C%17=CC=C(CCCCCC)C=C%17)=C(C#N)/C#N,0.83,19.1,72.2,11.4,42,22,6,5,0.142857143,0.227272727,9,2,17,4,0.095238095
138,PBDB-T,O=C1C2=C(C=C(F)C(F)=C2)C(/C1=C/C(S3)=CC4=C3C(S5)=C(N4CCCCCCCC)C6=C5C7=CC(C(C8=CC=C(CCCCCC)C=C8)(C9=CC=C(CCCCCC)C=C9)C%10=C%11SC%12=C%10N(CCCCCCCC)C%13=C%12SC(/C=C%14/C(C(C=C(F)C(F)=C%15)=C%15C%14=O)=C(C#N)\C#N)=C%13)=C%11C=C7C6(C%16=CC=C(CCCCCC)C=C%16)C%17=CC=C(CCCCCC)C=C%17)=C(C#N)/C#N,0.82,22,72.7,13.1,42,22,6,5,0.142857143,0.227272727,9,2,17,4,0.095238095
139,J71,CC1=C(C2=O)C(C(/C2=C/C(S3)=CC4=C3C5=C(C4(C6=CC=C(CCCCCC)C=C6)C7=CC=C(CCCCCC)C=C7)C8=C(C(C(C9=CC=C(CCCCCC)C=C9)(C%10=CC=C(CCCCCC)C=C%10)C%11=C%12SC(/C=C%13/C(C%14=CSC(C)=C%14C%13=O)=C(C#N)/C#N)=C%11)=C%12S8)S5)=C(C#N)\C#N)=CS1,0.82,21.85,62.88,11.26,28,22,4,4,0.142857143,0.181818182,6,2,14,4,0.142857143
139,J71,O=C(C(C=C(F)C(F)=C1)=C1C/2=C(C#N)/C#N)C2=C/C(S3)=CC4=C3C(C5(C6=CC=C(CCCCCC)C=C6)C7=CC=C(CCCCCC)C=C7)=C(S4)C8=C5C=C(C(SC9=C%10SC(/C=C%11C(C(C=C(F)C(F)=C%12)=C%12C\%11=C(C#N)\C#N)=O)=C9)=C%10C%13(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)C%13=C8,0.82,19.38,73.12,11.62,34,22,4,5,0.117647059,0.227272727,7,2,15,4,0.117647059
140,PTB7-Th,FC1=C(C(OCC(CC)CCCC)=O)SC2=C(/C=C3C(C4=C(C\3=C(C#N)/C#N)C=CC=C4)=O)SC(C5=CC(C6(C7=CC=CC=C7)C8=CC=CC=C8)=C(C9=C6C=C(C%10=C9)C%11=C(C%10(C%12=CC=CC=C%12)C%13=CC=CC=C%13)C=C(C%14=C%15C(SC(C(OCCCCCC)=O)=C%15F)=C(/C=C%16C(C%17=C(C\%16=C(C#N)/C#N)C=CC=C%17)=O)S%14)S%11)S5)=C21,0.66,23.56,65,10.03,48,22,6,3,0.125,0.136363636,9,2,17,6,0.125
142,PBDB-T,O=C1C2=C(C(/C1=C/C3=CC(CC(CCCC)CC)=C(C4=CC5=C(C6=C(C(C7=CC(CCCCCCCC)=C(S7)CCCCCCCC)=C5S4)C=C(S6)C8=C(C=C(S8)/C=C9/C(C%10=C(C9=O)C=CC=C%10)=C(C#N)\C#N)CC(CCCC)CC)C%11=CC(CCCCCCCC)=C(S%11)CCCCCCCC)S3)=C(C#N)/C#N)C=CC=C2,0.924,4.1,32,1.23,32,22,4,3,0.125,0.136363636,5,2,11,4,0.125
142,PBDB-T,O=C1C2=C(C(/C1=C/C3=CC(CC(CCCC)CC)=C(C4=CC5=C(C6=C(C(C7=C(C=C(S7)CCCCCCCC)CCCCCCCC)=C5S4)C=C(S6)C8=C(C=C(S8)/C=C9/C(C%10=C(C9=O)C=CC=C%10)=C(C#N)\C#N)CC(CCCC)CC)C%11=C(C=C(S%11)CCCCCCCC)CCCCCCCC)S3)=C(C#N)/C#N)C=CC=C2,0.96,11.32,46,4.99,32,22,4,3,0.125,0.136363636,5,2,11,4,0.125
143,J12,O=C(C/1=C\C2=CC3=C(C(C4(C5=CC=CC(CCCCCC)=C5)C6=CC=CC(CCCCCC)=C6)=C(C7=C4C=C(C8=C7)C9=C(C8(C%10=CC(CCCCCC)=CC=C%10)C%11=CC(CCCCCC)=CC=C%11)C(SC(/C=C%12C(C%13=C(C\%12=C(C#N)/C#N)C=CC=C%13)=O)=C%14)=C%14S9)S3)S2)C%15=C(C1=C(C#N)/C#N)C=CC=C%15,0.955,15.56,55.9,8.31,34,22,4,3,0.117647059,0.136363636,7,2,15,4,0.117647059
143,J12,O=C(C/1=C\C2=CC3=C(C(C4(C5=CC=CC(CCCCCC)=C5)C6=CC=CC(CCCCCC)=C6)=C(C7=C4C=C(C8=C7)C9=C(C8(C%10=CC(CCCCCC)=CC=C%10)C%11=CC(CCCCCC)=CC=C%11)C(SC(/C=C%12C(C%13=C(C\%12=C(C#N)/C#N)C=CC=C%13)=O)=C%14)=C%14S9)S3)S2)C%15=C(C1=C(C#N)/C#N)C=CC=C%15,0.943,16.64,55.7,8.74,34,22,4,3,0.117647059,0.136363636,7,2,15,4,0.117647059
143,J11,O=C(C/1=C\C2=CC3=C(C(C4(C5=CC=CC(CCCCCC)=C5)C6=CC=CC(CCCCCC)=C6)=C(C7=C4C=C(C8=C7)C9=C(C8(C%10=CC(CCCCCC)=CC=C%10)C%11=CC(CCCCCC)=CC=C%11)C(SC(/C=C%12C(C%13=C(C\%12=C(C#N)/C#N)C=CC=C%13)=O)=C%14)=C%14S9)S3)S2)C%15=C(C1=C(C#N)/C#N)C=CC=C%15,0.944,15.74,68.4,10.16,34,22,4,3,0.117647059,0.136363636,7,2,15,4,0.117647059
143,J11,O=C(C/1=C\C2=CC3=C(C(C4(C5=CC=CC(CCCCCC)=C5)C6=CC=CC(CCCCCC)=C6)=C(C7=C4C=C(C8=C7)C9=C(C8(C%10=CC(CCCCCC)=CC=C%10)C%11=CC(CCCCCC)=CC=C%11)C(SC(/C=C%12C(C%13=C(C\%12=C(C#N)/C#N)C=CC=C%13)=O)=C%14)=C%14S9)S3)S2)C%15=C(C1=C(C#N)/C#N)C=CC=C%15,0.935,18.05,73,12.32,34,22,4,3,0.117647059,0.136363636,7,2,15,4,0.117647059
144,PTB7-Th,O=C1C2=C(C=CC=C2)C(/C1=C/C(S3)=CC4=C3C5=C(S4)C6=CC7=CC=C8C9=C(C(SC%10=C%11SC(/C=C%12/C(C(C=CC=C%13)=C%13C%12=O)=C(C#N)/C#N)=C%10)=C%11C9(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)C=C%16C8=C7C(C=C%16)=C6C5(C%17=CC=C(CCCCCC)C=C%17)C%18=CC=C(CCCCCC)C=C%18)=C(C#N)\C#N,0.755,15.3,73.1,8.45,48,22,4,3,0.083333333,0.136363636,10,2,18,4,0.083333333
144,PTB7-Th,O=C1C2=C(C=C(F)C(F)=C2)C(/C1=C/C3=CC(S4)=C(S3)C5=C4C(S6)=C(C5(C7=CC=C(CCCCCC)C=C7)C8=CC=C(CCCCCC)C=C8)C9=C6C(C(C%10=CC=C(CCCCCC)C=C%10)(C%11=CC=C(CCCCCC)C=C%11)C%12=C%13SC%14=C%12SC(/C=C%15/C(C(C=C(F)C(F)=C%16)=C%16C%15=O)=C(C#N)\C#N)=C%14)=C%13S9)=C(C#N)/C#N,0.645,23.3,63.4,9.55,34,22,6,5,0.176470588,0.227272727,8,2,16,6,0.176470588
146,p-PBDTPS−FTAZ,O=C(C(C=CC=C1)=C1C/2=C(C#N)/C#N)C2=C/C(S3)=CC4=C3C(C5(C6=CC=C(CCCCCC)C=C6)C7=CC=C(CCCCCC)C=C7)=C(S4)C8=C5C=C(C(SC9=C%10SC(/C=C%11C(C(C=CC=C%12)=C%12C\%11=C(C#N)\C#N)=O)=C9)=C%10C%13(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)C%13=C8,0.89,18.12,67.37,10.86,34,22,4,3,0.117647059,0.136363636,7,2,15,4,0.117647059
146,m-PBDTPS−FTAZ,O=C(C(C=CC=C1)=C1C/2=C(C#N)/C#N)C2=C/C(S3)=CC4=C3C(C5(C6=CC=C(CCCCCC)C=C6)C7=CC=C(CCCCCC)C=C7)=C(S4)C8=C5C=C(C(SC9=C%10SC(/C=C%11C(C(C=CC=C%12)=C%12C\%11=C(C#N)\C#N)=O)=C9)=C%10C%13(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)C%13=C8,0.95,18.76,73.85,13.16,34,22,4,3,0.117647059,0.136363636,7,2,15,4,0.117647059
148,PM6,O=C1C2=C(C=C(F)C(F)=C2)C(/C1=C/C(S3)=C(CCCCCCCCCCC)C4=C3C(N5CC(CC)CCCC)=C(S4)C6=C5C(N(CC(CC)CCCC)C7=C8SC9=C7SC(/C=C%10/C(C(C=C(F)C(F)=C%11)=C%11C%10=O)=C(C#N)/C#N)=C9CCCCCCCCCCC)=C8C%12=NSN=C%126)=C(C#N)\C#N,0.84,26.31,70.87,15.63,33,22,9,5,0.272727273,0.227272727,8,2,12,5,0.151515152
148,PM6,O=C1C2=C(C=C(F)C(F)=C2)C(/C1=C/C(S3)=C(CCCCCCCCCCC)C4=C3C(N5CC(CC)CCCC)=C(S4)C6=C5C(N(CC(CC)CCCC)C7=C8SC9=C7SC(/C=C%10/C(C(C=C(F)C(F)=C%11)=C%11C%10=O)=C(C#N)/C#N)=C9CCCCCCCCCCC)=C8C%12=NSN=C%126)=C(C#N)\C#N,0.83,27.07,71.7,16.11,33,22,9,5,0.272727273,0.227272727,8,2,12,5,0.151515152
152,PBDB-TF,CC1=C(C)N=C2C(C3=C(N(CC(CCCC)CC)C4=C3SC5=C4SC(/C=C6C(C(C=C(F)C(F)=C7)=C7C\6=C(C#N)\C#N)=O)=C5CCCCCCCCCCC)C8=C2C(SC9=C%10SC(/C=C%11/C(C(C=C(F)C(F)=C%12)=C%12C%11=O)=C(C#N)\C#N)=C9CCCCCCCCCCC)=C%10N8CC(CCCC)CC)=N1,0.922,20.06,59.34,10.99,42,22,8,5,0.19047619,0.227272727,8,2,12,4,0.095238095
152,PBDB-TF,CC1=C(C)N=C2C(C3=C(N(CC(CCCC)CC)C4=C3SC5=C4SC(/C=C6C(C(C=C(F)C(F)=C7)=C7C\6=C(C#N)\C#N)=O)=C5CCCCCCCCCCC)C8=C2C(SC9=C%10SC(/C=C%11/C(C(C=C(F)C(F)=C%12)=C%12C%11=O)=C(C#N)\C#N)=C9CCCCCCCCCCC)=C%10N8CC(CCCC)CC)=N1,0.899,22.1,61.42,12.21,42,22,8,5,0.19047619,0.227272727,8,2,12,4,0.095238095
152,PBDB-TF,CC1=C(C)N=C2C(C3=C(N(CC(CCCC)CC)C4=C3SC5=C4SC(/C=C6C(C(C=C(F)C(F)=C7)=C7C\6=C(C#N)\C#N)=O)=C5CCCCCCCCCCC)C8=C2C(SC9=C%10SC(/C=C%11/C(C(C=C(F)C(F)=C%12)=C%12C%11=O)=C(C#N)\C#N)=C9CCCCCCCCCCC)=C%10N8CC(CCCC)CC)=N1,0.906,20.97,65.65,12.48,42,22,8,5,0.19047619,0.227272727,8,2,12,4,0.095238095
152,PBDB-TF,CC1=C(C)N=C2C(C3=C(N(CC(CCCC)CC)C4=C3SC5=C4SC(/C=C6C(C(C=C(F)C(F)=C7)=C7C\6=C(C#N)\C#N)=O)=C5CCCCCCCCCCC)C8=C2C(SC9=C%10SC(/C=C%11/C(C(C=C(F)C(F)=C%12)=C%12C%11=O)=C(C#N)\C#N)=C9CCCCCCCCCCC)=C%10N8CC(CCCC)CC)=N1,0.893,22.18,67.14,13.31,42,22,8,5,0.19047619,0.227272727,8,2,12,4,0.095238095
153,PY2,O=C(C(C=CC=C1)=C1C/2=C(C#N)/C#N)C2=C/C(S3)=CC4=C3C(C5(C6=CC=C(CCCCCC)C=C6)C7=CC=C(CCCCCC)C=C7)=C(S4)C8=C5C=C(C(SC9=C%10SC(/C=C%11C(C(C=CC=C%12)=C%12C\%11=C(C#N)\C#N)=O)=C9)=C%10C%13(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)C%13=C8,0.77,14.54,66,7.39,34,22,4,3,0.117647059,0.136363636,7,2,15,4,0.117647059
153,PY1,O=C(C(C=CC=C1)=C1C/2=C(C#N)/C#N)C2=C/C(S3)=CC4=C3C(C5(C6=CC=C(CCCCCC)C=C6)C7=CC=C(CCCCCC)C=C7)=C(S4)C8=C5C=C(C(SC9=C%10SC(/C=C%11C(C(C=CC=C%12)=C%12C\%11=C(C#N)\C#N)=O)=C9)=C%10C%13(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)C%13=C8,0.94,18.46,72,12.49,34,22,4,3,0.117647059,0.136363636,7,2,15,4,0.117647059
154,PTB7-Th,O=C(C(C=CC=C1)=C1C/2=C(C#N)/C#N)C2=C/C(S3)=CC4=C3C(C5(C6=CC=C(CCCCCC)C=C6)C7=CC=C(CCCCCC)C=C7)=C(S4)C8=C5C=C(C(SC9=C%10SC(/C=C%11C(C(C=CC=C%12)=C%12C\%11=C(C#N)\C#N)=O)=C9)=C%10C%13(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)C%13=C8,0.78,12.03,45,4.2,34,22,4,3,0.117647059,0.136363636,7,2,15,4,0.117647059
154,PTB7-Th,O=C(C(C=CC=C1)=C1C/2=C(C#N)/C#N)C2=C/C(S3)=CC4=C3C(C5(C6=CC=C(CCCCCC)C=C6)C7=CC=C(CCCCCC)C=C7)=C(S4)C8=C5C=C(C(SC9=C%10SC(/C=C%11C(C(C=CC=C%12)=C%12C\%11=C(C#N)\C#N)=O)=C9)=C%10C%13(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)C%13=C8,0.8,14.12,52,5.9,34,22,4,3,0.117647059,0.136363636,7,2,15,4,0.117647059
154,PTB7-Th,O=C(C(C=CC=C1)=C1C/2=C(C#N)/C#N)C2=C/C(S3)=CC4=C3C(C5(C6=CC=C(CCCCCC)C=C6)C7=CC=C(CCCCCC)C=C7)=C(S4)C8=C5C=C(C(SC9=C%10SC(/C=C%11C(C(C=CC=C%12)=C%12C\%11=C(C#N)\C#N)=O)=C9)=C%10C%13(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)C%13=C8,0.8,14.61,55,6.4,34,22,4,3,0.117647059,0.136363636,7,2,15,4,0.117647059
